Source Name,Source Type,Tier 1,Tier 2,Tier 3,Population Index,overlap_uniques
Shell - 4973,Repost-api-account,Demographics,Age,35 - 44,2.63,197
Shell - 4973,Repost-api-account,Demographics,Age,45 - 54,1.23,67
Shell - 4973,Repost-api-account,Demographics,Age,55 - 64,1.24,62
Shell - 4973,Repost-api-account,Demographics,Age,65+,1.66,121
Shell - 4973,Repost-api-account,Demographics,Education,Other,1.22,90
Shell - 4973,Repost-api-account,Demographics,Education,Post Grad,2.56,322
Shell - 4973,Repost-api-account,Demographics,Education,Secondary,0.46,34
Shell - 4973,Repost-api-account,Demographics,Education,University,2.73,349
Shell - 4973,Repost-api-account,Demographics,Education,Vocational,1.31,65
Shell - 4973,Repost-api-account,Demographics,Employment Status,Employed,2.29,360
Shell - 4973,Repost-api-account,Demographics,Employment Status,Student,1.06,176
Shell - 4973,Repost-api-account,Demographics,Employment Status,Unemployed,1.88,50
Shell - 4973,Repost-api-account,Demographics,Gender,Female,1,251
Shell - 4973,Repost-api-account,Demographics,Gender,Male,1.45,368
Shell - 4973,Repost-api-account,Demographics,Relationship Status,Co-habiting,2.9,78
Shell - 4973,Repost-api-account,Demographics,Relationship Status,Married,1.37,269
Shell - 4973,Repost-api-account,Demographics,Relationship Status,Single,1.13,274
Shell - 4973,Repost-api-account,Demographics,Social Class,AB,1.07,119
Shell - 4973,Repost-api-account,Demographics,Social Class,C1,1.26,91
Shell - 4973,Repost-api-account,Demographics,Social Class,C2,0.87,49
Shell - 4973,Repost-api-account,Demographics,Social Class,D,2.06,73
Shell - 4973,Repost-api-account,Site Visitors,Automotive,,0.83,64
Shell - 4973,Repost-api-account,Site Visitors,Education,,1.64,192
Shell - 4973,Repost-api-account,Site Visitors,Family & Parenting,,2.95,113
Shell - 4973,Repost-api-account,Site Visitors,Food & Drink,,1.16,199
Shell - 4973,Repost-api-account,Site Visitors,Health & Fitness,,1.73,239
Shell - 4973,Repost-api-account,Site Visitors,Hobbies & Interests,,1.26,171
Shell - 4973,Repost-api-account,Site Visitors,Home & Garden,,1.56,114
Shell - 4973,Repost-api-account,Site Visitors,"Law, Gov't and Politics",,1.35,211
Shell - 4973,Repost-api-account,Site Visitors,News,,1.7,71
Shell - 4973,Repost-api-account,Site Visitors,Personal Finance,,2,127
Shell - 4973,Repost-api-account,Site Visitors,Pets,,1.48,61
Shell - 4973,Repost-api-account,Site Visitors,Real Estate,,1.81,50
Shell - 4973,Repost-api-account,Site Visitors,Religion & Spirituality,,1.24,57
Shell - 4973,Repost-api-account,Site Visitors,Science,,1.71,40
Shell - 4973,Repost-api-account,Site Visitors,Shopping,,1.44,340
Shell - 4973,Repost-api-account,Site Visitors,Society,,2.34,103
Shell - 4973,Repost-api-account,Site Visitors,Sports,,1.5,205
Shell - 4973,Repost-api-account,Site Visitors,Style & Fashion,,2.35,79
Shell - 4973,Repost-api-account,Site Visitors,Technology & Computing,,1.46,266
Shell - 4973,Repost-api-account,Site Visitors,Travel,,1.34,173
Shell - 4973,Repost-api-account,Engagers,Arts & Entertainment,,1.14,30
Shell - 4973,Repost-api-account,Engagers,Business,,1.64,23
Shell - 4973,Repost-api-account,Engagers,Education,,1.17,11
Shell - 4973,Repost-api-account,Engagers,Food & Drink,,0.97,20
Shell - 4973,Repost-api-account,Engagers,Health & Fitness,,0.97,11
Shell - 4973,Repost-api-account,Engagers,Hobbies & Interests,,1.14,10
Shell - 4973,Repost-api-account,Engagers,Home & Garden,,0.67,7
Shell - 4973,Repost-api-account,Engagers,"Law, Gov't and Politics",,0.51,6
Shell - 4973,Repost-api-account,Engagers,Shopping,,0.89,16
Shell - 4973,Repost-api-account,Engagers,Sports,,1.06,18
Shell - 4973,Repost-api-account,Engagers,Technology & Computing,,1.12,12
Shell - 4973,Repost-api-account,Engagers,Travel,,0.74,7
Sky - 89466,Repost-api-account,Demographics,Age,18 - 24,1.19,64
Sky - 89466,Repost-api-account,Demographics,Age,25 - 34,2.09,162
Sky - 89466,Repost-api-account,Demographics,Age,35 - 44,1.85,105
Sky - 89466,Repost-api-account,Demographics,Age,45 - 54,1.75,72
Sky - 89466,Repost-api-account,Demographics,Age,55 - 64,1.88,71
Sky - 89466,Repost-api-account,Demographics,Age,65+,2.33,129
Sky - 89466,Repost-api-account,Demographics,Education,Other,2,112
Sky - 89466,Repost-api-account,Demographics,Education,Post Grad,1.1,105
Sky - 89466,Repost-api-account,Demographics,Education,Secondary,1.49,83
Sky - 89466,Repost-api-account,Demographics,Education,University,1.48,143
Sky - 89466,Repost-api-account,Demographics,Education,Vocational,1.76,66
Sky - 89466,Repost-api-account,Demographics,Employment Status,Employed,2.21,263
Sky - 89466,Repost-api-account,Demographics,Employment Status,Student,1.02,129
Sky - 89466,Repost-api-account,Demographics,Employment Status,Unemployed,2.14,43
Sky - 89466,Repost-api-account,Demographics,Gender,Female,0.5,95
Sky - 89466,Repost-api-account,Demographics,Gender,Male,1.81,346
Sky - 89466,Repost-api-account,Demographics,Relationship Status,Co-habiting,0.83,17
Sky - 89466,Repost-api-account,Demographics,Relationship Status,Married,1.68,250
Sky - 89466,Repost-api-account,Demographics,Relationship Status,Single,1.06,195
Sky - 89466,Repost-api-account,Demographics,Social Class,AB,0.77,65
Sky - 89466,Repost-api-account,Demographics,Social Class,C1,0.95,52
Sky - 89466,Repost-api-account,Demographics,Social Class,C2,1.26,54
Sky - 89466,Repost-api-account,Demographics,Social Class,D,4.04,109
Sky - 89466,Repost-api-account,Site Visitors,Automotive,,0.75,34
Sky - 89466,Repost-api-account,Site Visitors,Education,,1.55,107
Sky - 89466,Repost-api-account,Site Visitors,Family & Parenting,,1.29,29
Sky - 89466,Repost-api-account,Site Visitors,Food & Drink,,0.97,98
Sky - 89466,Repost-api-account,Site Visitors,Health & Fitness,,1.43,116
Sky - 89466,Repost-api-account,Site Visitors,Hobbies & Interests,,1.81,145
Sky - 89466,Repost-api-account,Site Visitors,Home & Garden,,1.51,65
Sky - 89466,Repost-api-account,Site Visitors,"Law, Gov't and Politics",,0.96,88
Sky - 89466,Repost-api-account,Site Visitors,News,,2.07,51
Sky - 89466,Repost-api-account,Site Visitors,Personal Finance,,1.9,71
Sky - 89466,Repost-api-account,Site Visitors,Pets,,0.95,23
Sky - 89466,Repost-api-account,Site Visitors,Real Estate,,1.53,25
Sky - 89466,Repost-api-account,Site Visitors,Religion & Spirituality,,1.22,33
Sky - 89466,Repost-api-account,Site Visitors,Science,,1.3,18
Sky - 89466,Repost-api-account,Site Visitors,Shopping,,1.5,209
Sky - 89466,Repost-api-account,Site Visitors,Society,,1.77,46
Sky - 89466,Repost-api-account,Site Visitors,Sports,,5.29,426
Sky - 89466,Repost-api-account,Site Visitors,Style & Fashion,,1.37,27
Sky - 89466,Repost-api-account,Site Visitors,Technology & Computing,,1.42,153
Sky - 89466,Repost-api-account,Site Visitors,Travel,,1.57,119
Sky - 89466,Repost-api-account,Engagers,Arts & Entertainment,,0.97,20
Sky - 89466,Repost-api-account,Engagers,Business,,1.73,19
Sky - 89466,Repost-api-account,Engagers,Food & Drink,,0.62,10
Sky - 89466,Repost-api-account,Engagers,Health & Fitness,,0.56,5
Sky - 89466,Repost-api-account,Engagers,"Law, Gov't and Politics",,0.22,2
Sky - 89466,Repost-api-account,Engagers,Shopping,,1.2,17
Sky - 89466,Repost-api-account,Engagers,Sports,,4.52,60
Sky Careers - 102925,Repost-api-account,Demographics,Age,18 - 24,1.51,82
Sky Careers - 102925,Repost-api-account,Demographics,Age,25 - 34,3.07,241
Sky Careers - 102925,Repost-api-account,Demographics,Age,35 - 44,2.64,152
Sky Careers - 102925,Repost-api-account,Demographics,Age,45 - 54,1.54,64
Sky Careers - 102925,Repost-api-account,Demographics,Age,55 - 64,0.86,33
Sky Careers - 102925,Repost-api-account,Demographics,Age,65+,0.87,49
Sky Careers - 102925,Repost-api-account,Demographics,Education,Other,0.81,46
Sky Careers - 102925,Repost-api-account,Demographics,Education,Post Grad,1.98,191
Sky Careers - 102925,Repost-api-account,Demographics,Education,Secondary,0.25,14
Sky Careers - 102925,Repost-api-account,Demographics,Education,University,2.67,262
Sky Careers - 102925,Repost-api-account,Demographics,Education,Vocational,0.97,37
Sky Careers - 102925,Repost-api-account,Demographics,Employment Status,Employed,2.45,295
Sky Careers - 102925,Repost-api-account,Demographics,Employment Status,Student,1.11,142
Sky Careers - 102925,Repost-api-account,Demographics,Employment Status,Unemployed,2.06,42
Sky Careers - 102925,Repost-api-account,Demographics,Gender,Female,0.81,155
Sky Careers - 102925,Repost-api-account,Demographics,Gender,Male,1.38,268
Sky Careers - 102925,Repost-api-account,Demographics,Relationship Status,Co-habiting,1.11,23
Sky Careers - 102925,Repost-api-account,Demographics,Relationship Status,Married,1.33,201
Sky Careers - 102925,Repost-api-account,Demographics,Relationship Status,Single,1.14,212
Sky Careers - 102925,Repost-api-account,Demographics,Social Class,AB,0.79,68
Sky Careers - 102925,Repost-api-account,Demographics,Social Class,C1,0.38,21
Sky Careers - 102925,Repost-api-account,Demographics,Social Class,C2,0.32,14
Sky Careers - 102925,Repost-api-account,Demographics,Social Class,D,0.62,17
Sky Careers - 102925,Repost-api-account,Site Visitors,Automotive,,0.59,20
Sky Careers - 102925,Repost-api-account,Site Visitors,Education,,1.15,59
Sky Careers - 102925,Repost-api-account,Site Visitors,Family & Parenting,,1.91,32
Sky Careers - 102925,Repost-api-account,Site Visitors,Food & Drink,,0.87,65
Sky Careers - 102925,Repost-api-account,Site Visitors,Health & Fitness,,1.87,113
Sky Careers - 102925,Repost-api-account,Site Visitors,Hobbies & Interests,,1.29,77
Sky Careers - 102925,Repost-api-account,Site Visitors,Home & Garden,,1.6,51
Sky Careers - 102925,Repost-api-account,Site Visitors,"Law, Gov't and Politics",,0.89,61
Sky Careers - 102925,Repost-api-account,Site Visitors,News,,2.74,50
Sky Careers - 102925,Repost-api-account,Site Visitors,Personal Finance,,2.09,58
Sky Careers - 102925,Repost-api-account,Site Visitors,Pets,,0.83,15
Sky Careers - 102925,Repost-api-account,Site Visitors,Real Estate,,1.9,23
Sky Careers - 102925,Repost-api-account,Site Visitors,Religion & Spirituality,,1.34,27
Sky Careers - 102925,Repost-api-account,Site Visitors,Science,,1.85,19
Sky Careers - 102925,Repost-api-account,Site Visitors,Shopping,,1.32,136
Sky Careers - 102925,Repost-api-account,Site Visitors,Society,,1.97,38
Sky Careers - 102925,Repost-api-account,Site Visitors,Sports,,2.44,146
Sky Careers - 102925,Repost-api-account,Site Visitors,Style & Fashion,,1.84,27
Sky Careers - 102925,Repost-api-account,Site Visitors,Technology & Computing,,1.61,129
Sky Careers - 102925,Repost-api-account,Site Visitors,Travel,,1.31,74
Sky Careers - 102925,Repost-api-account,Engagers,Arts & Entertainment,,1.89,19
Sky Corporate - 101540,Repost-api-account,Demographics,Age,18 - 24,1.15,39
Sky Corporate - 101540,Repost-api-account,Demographics,Age,25 - 34,2.88,140
Sky Corporate - 101540,Repost-api-account,Demographics,Age,35 - 44,2.99,107
Sky Corporate - 101540,Repost-api-account,Demographics,Age,45 - 54,1.35,35
Sky Corporate - 101540,Repost-api-account,Demographics,Age,55 - 64,1.35,32
Sky Corporate - 101540,Repost-api-account,Demographics,Age,65+,2.07,72
Sky Corporate - 101540,Repost-api-account,Demographics,Education,Other,1.7,60
Sky Corporate - 101540,Repost-api-account,Demographics,Education,Post Grad,1.97,118
Sky Corporate - 101540,Repost-api-account,Demographics,Education,Secondary,0.94,33
Sky Corporate - 101540,Repost-api-account,Demographics,Education,University,2.3,140
Sky Corporate - 101540,Repost-api-account,Demographics,Education,Vocational,2.25,53
Sky Corporate - 101540,Repost-api-account,Demographics,Employment Status,Employed,2.54,190
Sky Corporate - 101540,Repost-api-account,Demographics,Employment Status,Student,0.97,77
Sky Corporate - 101540,Repost-api-account,Demographics,Employment Status,Unemployed,1.98,25
Sky Corporate - 101540,Repost-api-account,Demographics,Gender,Female,0.57,68
Sky Corporate - 101540,Repost-api-account,Demographics,Gender,Male,1.82,219
Sky Corporate - 101540,Repost-api-account,Demographics,Relationship Status,Co-habiting,1.56,20
Sky Corporate - 101540,Repost-api-account,Demographics,Relationship Status,Married,1.68,157
Sky Corporate - 101540,Repost-api-account,Demographics,Relationship Status,Single,1.1,127
Sky Corporate - 101540,Repost-api-account,Demographics,Social Class,AB,1.16,62
Sky Corporate - 101540,Repost-api-account,Demographics,Social Class,C1,0.76,26
Sky Corporate - 101540,Repost-api-account,Demographics,Social Class,C2,1.38,37
Sky Corporate - 101540,Repost-api-account,Demographics,Social Class,D,3.24,55
Sky Corporate - 101540,Repost-api-account,Site Visitors,Automotive,,1.19,30
Sky Corporate - 101540,Repost-api-account,Site Visitors,Education,,1.92,73
Sky Corporate - 101540,Repost-api-account,Site Visitors,Family & Parenting,,2.17,27
Sky Corporate - 101540,Repost-api-account,Site Visitors,Food & Drink,,1.08,60
Sky Corporate - 101540,Repost-api-account,Site Visitors,Health & Fitness,,1.63,73
Sky Corporate - 101540,Repost-api-account,Site Visitors,Hobbies & Interests,,2.58,114
Sky Corporate - 101540,Repost-api-account,Site Visitors,Home & Garden,,1.99,47
Sky Corporate - 101540,Repost-api-account,Site Visitors,"Law, Gov't and Politics",,1.4,71
Sky Corporate - 101540,Repost-api-account,Site Visitors,News,,2.87,39
Sky Corporate - 101540,Repost-api-account,Site Visitors,Personal Finance,,2.71,56
Sky Corporate - 101540,Repost-api-account,Site Visitors,Pets,,1.49,20
Sky Corporate - 101540,Repost-api-account,Site Visitors,Real Estate,,2.12,19
Sky Corporate - 101540,Repost-api-account,Site Visitors,Religion & Spirituality,,1.41,21
Sky Corporate - 101540,Repost-api-account,Site Visitors,Shopping,,1.87,143
Sky Corporate - 101540,Repost-api-account,Site Visitors,Society,,2.8,40
Sky Corporate - 101540,Repost-api-account,Site Visitors,Sports,,3.67,163
Sky Corporate - 101540,Repost-api-account,Site Visitors,Style & Fashion,,2.02,22
Sky Corporate - 101540,Repost-api-account,Site Visitors,Technology & Computing,,2.58,153
Sky Corporate - 101540,Repost-api-account,Site Visitors,Travel,,1.65,69
Sky Corporate - 101540,Repost-api-account,Engagers,Arts & Entertainment,,1.41,18
Sky Corporate - 101540,Repost-api-account,Engagers,Food & Drink,,0.6,6
Sky Corporate - 101540,Repost-api-account,Engagers,Shopping,,1.47,13
Sky Corporate - 101540,Repost-api-account,Engagers,Sports,,2.29,19
Sky Customer Service Group - 103533,Repost-api-account,Demographics,Age,18 - 24,1.16,352
Sky Customer Service Group - 103533,Repost-api-account,Demographics,Age,25 - 34,2.3,"1,006"
Sky Customer Service Group - 103533,Repost-api-account,Demographics,Age,35 - 44,2.33,747
Sky Customer Service Group - 103533,Repost-api-account,Demographics,Age,45 - 54,1.8,417
Sky Customer Service Group - 103533,Repost-api-account,Demographics,Age,55 - 64,1.28,273
Sky Customer Service Group - 103533,Repost-api-account,Demographics,Age,65+,1.42,445
Sky Customer Service Group - 103533,Repost-api-account,Demographics,Education,Other,1.96,621
Sky Customer Service Group - 103533,Repost-api-account,Demographics,Education,Post Grad,0.99,531
Sky Customer Service Group - 103533,Repost-api-account,Demographics,Education,Secondary,1.15,362
Sky Customer Service Group - 103533,Repost-api-account,Demographics,Education,University,1.52,832
Sky Customer Service Group - 103533,Repost-api-account,Demographics,Education,Vocational,1.65,349
Sky Customer Service Group - 103533,Repost-api-account,Demographics,Employment Status,Employed,2.05,"1,374"
Sky Customer Service Group - 103533,Repost-api-account,Demographics,Employment Status,Student,1.15,820
Sky Customer Service Group - 103533,Repost-api-account,Demographics,Employment Status,Unemployed,3.17,360
Sky Customer Service Group - 103533,Repost-api-account,Demographics,Gender,Female,0.94,"1,002"
Sky Customer Service Group - 103533,Repost-api-account,Demographics,Gender,Male,1.39,"1,507"
Sky Customer Service Group - 103533,Repost-api-account,Demographics,Relationship Status,Co-habiting,1.3,149
Sky Customer Service Group - 103533,Repost-api-account,Demographics,Relationship Status,Married,1.54,"1,296"
Sky Customer Service Group - 103533,Repost-api-account,Demographics,Relationship Status,Single,1.08,"1,121"
Sky Customer Service Group - 103533,Repost-api-account,Demographics,Social Class,AB,0.42,199
Sky Customer Service Group - 103533,Repost-api-account,Demographics,Social Class,C1,0.8,246
Sky Customer Service Group - 103533,Repost-api-account,Demographics,Social Class,C2,1.29,311
Sky Customer Service Group - 103533,Repost-api-account,Demographics,Social Class,D,3.26,495
Sky Customer Service Group - 103533,Repost-api-account,Site Visitors,Automotive,,0.88,198
Sky Customer Service Group - 103533,Repost-api-account,Site Visitors,Education,,1.14,392
Sky Customer Service Group - 103533,Repost-api-account,Site Visitors,Family & Parenting,,1.47,164
Sky Customer Service Group - 103533,Repost-api-account,Site Visitors,Food & Drink,,1.2,601
Sky Customer Service Group - 103533,Repost-api-account,Site Visitors,Health & Fitness,,1.9,766
Sky Customer Service Group - 103533,Repost-api-account,Site Visitors,Hobbies & Interests,,1.68,668
Sky Customer Service Group - 103533,Repost-api-account,Site Visitors,Home & Garden,,1.74,371
Sky Customer Service Group - 103533,Repost-api-account,Site Visitors,"Law, Gov't and Politics",,1.17,535
Sky Customer Service Group - 103533,Repost-api-account,Site Visitors,News,,1.27,155
Sky Customer Service Group - 103533,Repost-api-account,Site Visitors,Personal Finance,,1.62,301
Sky Customer Service Group - 103533,Repost-api-account,Site Visitors,Pets,,1,120
Sky Customer Service Group - 103533,Repost-api-account,Site Visitors,Real Estate,,1.18,95
Sky Customer Service Group - 103533,Repost-api-account,Site Visitors,Religion & Spirituality,,0.88,118
Sky Customer Service Group - 103533,Repost-api-account,Site Visitors,Science,,1.75,120
Sky Customer Service Group - 103533,Repost-api-account,Site Visitors,Shopping,,1.54,"1,062"
Sky Customer Service Group - 103533,Repost-api-account,Site Visitors,Society,,2.19,282
Sky Customer Service Group - 103533,Repost-api-account,Site Visitors,Sports,,2.72,"1,085"
Sky Customer Service Group - 103533,Repost-api-account,Site Visitors,Style & Fashion,,2.33,228
Sky Customer Service Group - 103533,Repost-api-account,Site Visitors,Technology & Computing,,1.49,793
Sky Customer Service Group - 103533,Repost-api-account,Site Visitors,Travel,,1.33,499
Sky Customer Service Group - 103533,Repost-api-account,Content Sharers,Arts & Entertainment,,0.9,9
Sky Customer Service Group - 103533,Repost-api-account,Engagers,Arts & Entertainment,,1.18,99
Sky Customer Service Group - 103533,Repost-api-account,Engagers,Automotive,,1.15,14
Sky Customer Service Group - 103533,Repost-api-account,Engagers,Business,,2.07,93
Sky Customer Service Group - 103533,Repost-api-account,Engagers,Education,,1.36,41
Sky Customer Service Group - 103533,Repost-api-account,Engagers,Family & Parenting,,0.43,12
Sky Customer Service Group - 103533,Repost-api-account,Engagers,Food & Drink,,1.31,86
Sky Customer Service Group - 103533,Repost-api-account,Engagers,Health & Fitness,,0.91,33
Sky Customer Service Group - 103533,Repost-api-account,Engagers,Hobbies & Interests,,1.68,47
Sky Customer Service Group - 103533,Repost-api-account,Engagers,Home & Garden,,1.53,51
Sky Customer Service Group - 103533,Repost-api-account,Engagers,"Law, Gov't and Politics",,1.07,40
Sky Customer Service Group - 103533,Repost-api-account,Engagers,Personal Finance,,1.18,16
Sky Customer Service Group - 103533,Repost-api-account,Engagers,Pets,,0.73,10
Sky Customer Service Group - 103533,Repost-api-account,Engagers,Religion & Spirituality,,1.07,13
Sky Customer Service Group - 103533,Repost-api-account,Engagers,Shopping,,1.3,75
Sky Customer Service Group - 103533,Repost-api-account,Engagers,Society,,1.81,20
Sky Customer Service Group - 103533,Repost-api-account,Engagers,Sports,,2.03,110
Sky Customer Service Group - 103533,Repost-api-account,Engagers,Technology & Computing,,0.61,21
Sky Customer Service Group - 103533,Repost-api-account,Engagers,Travel,,0.73,22
Sky Cycling - 1460,Repost-api-account,Demographics,Age,18 - 24,0.75,887
Sky Cycling - 1460,Repost-api-account,Demographics,Age,25 - 34,1.59,"2,704"
Sky Cycling - 1460,Repost-api-account,Demographics,Age,35 - 44,2.13,"2,654"
Sky Cycling - 1460,Repost-api-account,Demographics,Age,45 - 54,1.93,"1,737"
Sky Cycling - 1460,Repost-api-account,Demographics,Age,55 - 64,1.47,"1,212"
Sky Cycling - 1460,Repost-api-account,Demographics,Age,65+,1.78,"2,160"
Sky Cycling - 1460,Repost-api-account,Demographics,Education,Other,1.56,"1,920"
Sky Cycling - 1460,Repost-api-account,Demographics,Education,Post Grad,1.63,"3,409"
Sky Cycling - 1460,Repost-api-account,Demographics,Education,Secondary,0.8,980
Sky Cycling - 1460,Repost-api-account,Demographics,Education,University,1.69,"3,590"
Sky Cycling - 1460,Repost-api-account,Demographics,Education,Vocational,1.98,"1,624"
Sky Cycling - 1460,Repost-api-account,Demographics,Employment Status,Employed,2.01,"5,243"
Sky Cycling - 1460,Repost-api-account,Demographics,Employment Status,Student,0.9,"2,474"
Sky Cycling - 1460,Repost-api-account,Demographics,Employment Status,Unemployed,0.99,438
Sky Cycling - 1460,Repost-api-account,Demographics,Gender,Female,0.71,"2,939"
Sky Cycling - 1460,Repost-api-account,Demographics,Gender,Male,1.55,"6,505"
Sky Cycling - 1460,Repost-api-account,Demographics,Relationship Status,Co-habiting,1.04,466
Sky Cycling - 1460,Repost-api-account,Demographics,Relationship Status,Married,1.63,"5,319"
Sky Cycling - 1460,Repost-api-account,Demographics,Relationship Status,Single,0.91,"3,667"
Sky Cycling - 1460,Repost-api-account,Demographics,Social Class,AB,1.03,"1,915"
Sky Cycling - 1460,Repost-api-account,Demographics,Social Class,C1,0.85,"1,018"
Sky Cycling - 1460,Repost-api-account,Demographics,Social Class,C2,0.93,863
Sky Cycling - 1460,Repost-api-account,Demographics,Social Class,D,1.35,793
Sky Cycling - 1460,Repost-api-account,Site Visitors,Automotive,,1.38,"1,987"
Sky Cycling - 1460,Repost-api-account,Site Visitors,Education,,1.52,"3,332"
Sky Cycling - 1460,Repost-api-account,Site Visitors,Family & Parenting,,1.03,736
Sky Cycling - 1460,Repost-api-account,Site Visitors,Food & Drink,,0.71,"2,264"
Sky Cycling - 1460,Repost-api-account,Site Visitors,Health & Fitness,,1.65,"4,267"
Sky Cycling - 1460,Repost-api-account,Site Visitors,Hobbies & Interests,,4.01,"10,203"
Sky Cycling - 1460,Repost-api-account,Site Visitors,Home & Garden,,1.52,"2,073"
Sky Cycling - 1460,Repost-api-account,Site Visitors,"Law, Gov't and Politics",,1.2,"3,513"
Sky Cycling - 1460,Repost-api-account,Site Visitors,News,,3.28,"2,560"
Sky Cycling - 1460,Repost-api-account,Site Visitors,Personal Finance,,1.24,"1,476"
Sky Cycling - 1460,Repost-api-account,Site Visitors,Pets,,0.87,670
Sky Cycling - 1460,Repost-api-account,Site Visitors,Real Estate,,0.9,464
Sky Cycling - 1460,Repost-api-account,Site Visitors,Religion & Spirituality,,9.7,"8,321"
Sky Cycling - 1460,Repost-api-account,Site Visitors,Science,,2.61,"1,144"
Sky Cycling - 1460,Repost-api-account,Site Visitors,Shopping,,1.07,"4,713"
Sky Cycling - 1460,Repost-api-account,Site Visitors,Society,,1.48,"1,220"
Sky Cycling - 1460,Repost-api-account,Site Visitors,Sports,,4.16,"10,618"
Sky Cycling - 1460,Repost-api-account,Site Visitors,Style & Fashion,,1.3,813
Sky Cycling - 1460,Repost-api-account,Site Visitors,Technology & Computing,,1.71,"5,842"
Sky Cycling - 1460,Repost-api-account,Site Visitors,Travel,,3.49,"8,390"
Sky Cycling - 1460,Repost-api-account,Content Sharers,Arts & Entertainment,,0.73,57
Sky Cycling - 1460,Repost-api-account,Content Sharers,Business,,1.3,52
Sky Cycling - 1460,Repost-api-account,Content Sharers,Education,,0.73,22
Sky Cycling - 1460,Repost-api-account,Content Sharers,Food & Drink,,0.45,24
Sky Cycling - 1460,Repost-api-account,Content Sharers,Health & Fitness,,0.95,30
Sky Cycling - 1460,Repost-api-account,Content Sharers,Hobbies & Interests,,6.03,132
Sky Cycling - 1460,Repost-api-account,Content Sharers,Home & Garden,,0.97,12
Sky Cycling - 1460,Repost-api-account,Content Sharers,"Law, Gov't and Politics",,0.52,20
Sky Cycling - 1460,Repost-api-account,Content Sharers,Personal Finance,,0.83,10
Sky Cycling - 1460,Repost-api-account,Content Sharers,Religion & Spirituality,,0.53,9
Sky Cycling - 1460,Repost-api-account,Content Sharers,Shopping,,0.72,39
Sky Cycling - 1460,Repost-api-account,Content Sharers,Society,,0.57,5
Sky Cycling - 1460,Repost-api-account,Content Sharers,Sports,,5.81,98
Sky Cycling - 1460,Repost-api-account,Content Sharers,Technology & Computing,,0.73,24
Sky Cycling - 1460,Repost-api-account,Content Sharers,Travel,,1.85,50
Sky Cycling - 1460,Repost-api-account,Engagers,Arts & Entertainment,,1.23,"1,685"
Sky Cycling - 1460,Repost-api-account,Engagers,Automotive,,0.43,85
Sky Cycling - 1460,Repost-api-account,Engagers,Business,,1.03,758
Sky Cycling - 1460,Repost-api-account,Engagers,Education,,0.27,132
Sky Cycling - 1460,Repost-api-account,Engagers,Family & Parenting,,0.05,23
Sky Cycling - 1460,Repost-api-account,Engagers,Food & Drink,,0.25,270
Sky Cycling - 1460,Repost-api-account,Engagers,Health & Fitness,,0.41,243
Sky Cycling - 1460,Repost-api-account,Engagers,Hobbies & Interests,,3.76,"1,719"
Sky Cycling - 1460,Repost-api-account,Engagers,Home & Garden,,0.21,114
Sky Cycling - 1460,Repost-api-account,Engagers,"Law, Gov't and Politics",,0.72,437
Sky Cycling - 1460,Repost-api-account,Engagers,News,,0.84,118
Sky Cycling - 1460,Repost-api-account,Engagers,Personal Finance,,0.23,50
Sky Cycling - 1460,Repost-api-account,Engagers,Pets,,0.16,35
Sky Cycling - 1460,Repost-api-account,Engagers,Real Estate,,0.12,16
Sky Cycling - 1460,Repost-api-account,Engagers,Religion & Spirituality,,11.75,"2,339"
Sky Cycling - 1460,Repost-api-account,Engagers,Science,,1.64,200
Sky Cycling - 1460,Repost-api-account,Engagers,Shopping,,0.35,327
Sky Cycling - 1460,Repost-api-account,Engagers,Society,,0.46,84
Sky Cycling - 1460,Repost-api-account,Engagers,Sports,,3.7,"3,290"
Sky Cycling - 1460,Repost-api-account,Engagers,Style & Fashion,,0.27,21
Sky Cycling - 1460,Repost-api-account,Engagers,Technology & Computing,,1.57,876
Sky Cycling - 1460,Repost-api-account,Engagers,Travel,,3.29,"1,631"
Sky Ents - 100734,Repost-api-account,Demographics,Age,18 - 24,2.17,38
Sky Ents - 100734,Repost-api-account,Demographics,Age,25 - 34,2.49,63
Sky Ents - 100734,Repost-api-account,Demographics,Age,35 - 44,2.1,39
Sky Ents - 100734,Repost-api-account,Demographics,Age,45 - 54,1.49,20
Sky Ents - 100734,Repost-api-account,Demographics,Age,55 - 64,1.46,18
Sky Ents - 100734,Repost-api-account,Demographics,Age,65+,2.33,42
Sky Ents - 100734,Repost-api-account,Demographics,Education,Other,1.86,34
Sky Ents - 100734,Repost-api-account,Demographics,Education,Post Grad,2.12,66
Sky Ents - 100734,Repost-api-account,Demographics,Education,Secondary,1.21,22
Sky Ents - 100734,Repost-api-account,Demographics,Education,University,2.72,86
Sky Ents - 100734,Repost-api-account,Demographics,Education,Vocational,1.39,17
Sky Ents - 100734,Repost-api-account,Demographics,Employment Status,Employed,2.16,84
Sky Ents - 100734,Repost-api-account,Demographics,Employment Status,Student,1.26,52
Sky Ents - 100734,Repost-api-account,Demographics,Gender,Female,0.92,57
Sky Ents - 100734,Repost-api-account,Demographics,Gender,Male,1.6,100
Sky Ents - 100734,Repost-api-account,Demographics,Relationship Status,Married,1.44,70
Sky Ents - 100734,Repost-api-account,Demographics,Relationship Status,Single,1.3,78
Sky Ents - 100734,Repost-api-account,Demographics,Social Class,AB,0.8,22
Sky Ents - 100734,Repost-api-account,Demographics,Social Class,C1,1.13,20
