Pixel Name,Device,Platform,Date,Users,Pixel Firings,Day
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones,Desktop,Desktop,15-May-16,140,159,Sunday
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones,Desktop,Desktop,16-May-16,226,296,Monday
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones,Desktop,Desktop,17-May-16,282,347,Tuesday
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones,Desktop,Desktop,18-May-16,320,422,Wednesday
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones,Desktop,Desktop,19-May-16,264,328,Thursday
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones,Desktop,Desktop,20-May-16,137,173,Friday
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones,Desktop,Desktop,21-May-16,154,188,Saturday
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones,Desktop,Desktop,22-May-16,140,163,Sunday
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones,Desktop,Desktop,23-May-16,210,235,Monday
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones,Desktop,Desktop,24-May-16,203,264,Tuesday
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones,Desktop,Desktop,25-May-16,216,283,Wednesday
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones,Desktop,Desktop,26-May-16,160,206,Thursday
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones,Desktop,Desktop,27-May-16,238,282,Friday
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones,Desktop,Desktop,28-May-16,147,165,Saturday
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones,Desktop,Desktop,29-May-16,146,167,Sunday
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones,Desktop,Desktop,30-May-16,217,238,Monday
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones,Desktop,Desktop,31-May-16,209,245,Tuesday
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones,Desktop,Desktop,01-Jun-16,188,229,Wednesday
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones,Desktop,Desktop,02-Jun-16,182,237,Thursday
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones,Desktop,Desktop,03-Jun-16,165,207,Friday
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones,Desktop,Desktop,04-Jun-16,105,135,Saturday
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones,Desktop,Desktop,05-Jun-16,109,121,Sunday
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones,Desktop,Desktop,06-Jun-16,137,164,Monday
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones,Desktop,Desktop,07-Jun-16,143,180,Tuesday
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones,Desktop,Desktop,08-Jun-16,199,224,Wednesday
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones,Desktop,Desktop,09-Jun-16,207,268,Thursday
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones,Desktop,Desktop,10-Jun-16,134,165,Friday
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones,Desktop,Desktop,11-Jun-16,117,132,Saturday
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones,Desktop,Desktop,12-Jun-16,180,205,Sunday
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones,Desktop,Desktop,13-Jun-16,156,212,Monday
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones,Desktop,Desktop,14-Jun-16,180,213,Tuesday
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones,Desktop,Desktop,15-Jun-16,186,232,Wednesday
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones,Desktop,Desktop,16-Jun-16,152,185,Thursday
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones,Desktop,Desktop,17-Jun-16,154,189,Friday
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones,Desktop,Desktop,18-Jun-16,122,144,Saturday
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones,Desktop,Desktop,19-Jun-16,134,148,Sunday
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones,Desktop,Desktop,20-Jun-16,180,212,Monday
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones,Desktop,Desktop,21-Jun-16,168,231,Tuesday
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones,Desktop,Desktop,22-Jun-16,158,184,Wednesday
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones,Desktop,Desktop,23-Jun-16,140,165,Thursday
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones,Desktop,Desktop,24-Jun-16,165,210,Friday
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones,Desktop,Desktop,25-Jun-16,150,176,Saturday
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones,Desktop,Desktop,26-Jun-16,154,185,Sunday
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones,Desktop,Desktop,27-Jun-16,234,289,Monday
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones,Desktop,Desktop,28-Jun-16,263,309,Tuesday
#ADV#Sky Ride#Sports#Cycling#UK#CP#,iPad,Tablet,01-Apr-16,51,56,Friday
#ADV#Sky Ride#Sports#Cycling#UK#CP#,iPad,Tablet,02-Apr-16,29,32,Saturday
#ADV#Sky Ride#Sports#Cycling#UK#CP#,iPad,Tablet,03-Apr-16,34,39,Sunday
#ADV#Sky Ride#Sports#Cycling#UK#CP#,iPad,Tablet,04-Apr-16,33,33,Monday
#ADV#Sky Ride#Sports#Cycling#UK#CP#,iPad,Tablet,05-Apr-16,36,37,Tuesday
#ADV#Sky Ride#Sports#Cycling#UK#CP#,iPad,Tablet,06-Apr-16,26,27,Wednesday
#ADV#Sky Ride#Sports#Cycling#UK#CP#,iPad,Tablet,07-Apr-16,59,62,Thursday
#ADV#Sky Ride#Sports#Cycling#UK#CP#,iPad,Tablet,08-Apr-16,25,25,Friday
#ADV#Sky Ride#Sports#Cycling#UK#CP#,iPad,Tablet,09-Apr-16,44,45,Saturday
#ADV#Sky Ride#Sports#Cycling#UK#CP#,iPad,Tablet,10-Apr-16,46,48,Sunday
#ADV#Sky Ride#Sports#Cycling#UK#CP#,iPad,Tablet,11-Apr-16,16,16,Monday
#ADV#Sky Ride#Sports#Cycling#UK#CP#,iPad,Tablet,12-Apr-16,25,28,Tuesday
#ADV#Sky Ride#Sports#Cycling#UK#CP#,iPad,Tablet,13-Apr-16,33,33,Wednesday
#ADV#Sky Ride#Sports#Cycling#UK#CP#,iPad,Tablet,14-Apr-16,27,28,Thursday
#ADV#Sky Ride#Sports#Cycling#UK#CP#,iPad,Tablet,15-Apr-16,27,28,Friday
#ADV#Sky Ride#Sports#Cycling#UK#CP#,iPad,Tablet,16-Apr-16,45,48,Saturday
#ADV#Sky Ride#Sports#Cycling#UK#CP#,iPad,Tablet,17-Apr-16,45,46,Sunday
#ADV#Sky Ride#Sports#Cycling#UK#CP#,iPad,Tablet,18-Apr-16,34,34,Monday
#ADV#Sky Ride#Sports#Cycling#UK#CP#,iPad,Tablet,19-Apr-16,22,26,Tuesday
#ADV#Sky Ride#Sports#Cycling#UK#CP#,iPad,Tablet,20-Apr-16,26,26,Wednesday
#ADV#Sky Ride#Sports#Cycling#UK#CP#,iPad,Tablet,21-Apr-16,219,226,Thursday
#ADV#Sky Ride#Sports#Cycling#UK#CP#,iPad,Tablet,22-Apr-16,121,134,Friday
#ADV#Sky Ride#Sports#Cycling#UK#CP#,iPad,Tablet,23-Apr-16,73,73,Saturday
#ADV#Sky Ride#Sports#Cycling#UK#CP#,iPad,Tablet,24-Apr-16,85,86,Sunday
#ADV#Sky Ride#Sports#Cycling#UK#CP#,iPad,Tablet,25-Apr-16,134,141,Monday
#ADV#Sky Ride#Sports#Cycling#UK#CP#,iPad,Tablet,26-Apr-16,59,61,Tuesday
#ADV#Sky Ride#Sports#Cycling#UK#CP#,iPad,Tablet,27-Apr-16,64,66,Wednesday
#ADV#Sky Ride#Sports#Cycling#UK#CP#,iPad,Tablet,28-Apr-16,46,49,Thursday
#ADV#Sky Ride#Sports#Cycling#UK#CP#,iPad,Tablet,29-Apr-16,47,48,Friday
#ADV#Sky Ride#Sports#Cycling#UK#CP#,iPad,Tablet,30-Apr-16,54,55,Saturday
#ADV#Sky Ride#Sports#Cycling#UK#CP#,iPad,Tablet,01-May-16,56,56,Sunday
#ADV#Sky Ride#Sports#Cycling#UK#CP#,iPad,Tablet,02-May-16,69,75,Monday
#ADV#Sky Ride#Sports#Cycling#UK#CP#,iPad,Tablet,03-May-16,55,57,Tuesday
#ADV#Sky Ride#Sports#Cycling#UK#CP#,iPad,Tablet,04-May-16,45,45,Wednesday
#ADV#Sky Ride#Sports#Cycling#UK#CP#,iPad,Tablet,05-May-16,71,71,Thursday
#ADV#Sky Ride#Sports#Cycling#UK#CP#,iPad,Tablet,07-May-16,30,31,Saturday
#ADV#Sky Ride#Sports#Cycling#UK#CP#,iPad,Tablet,08-May-16,36,36,Sunday
#ADV#Sky Ride#Sports#Cycling#UK#CP#,iPad,Tablet,09-May-16,37,39,Monday
#ADV#Sky Ride#Sports#Cycling#UK#CP#,iPad,Tablet,10-May-16,31,33,Tuesday
#ADV#Sky Ride#Sports#Cycling#UK#CP#,iPad,Tablet,11-May-16,55,60,Wednesday
#ADV#Sky Ride#Sports#Cycling#UK#CP#,iPad,Tablet,12-May-16,39,39,Thursday
#ADV#Sky Ride#Sports#Cycling#UK#CP#,iPad,Tablet,13-May-16,30,32,Friday
#ADV#Sky Ride#Sports#Cycling#UK#CP#,iPad,Tablet,14-May-16,58,60,Saturday
#ADV#Sky Ride#Sports#Cycling#UK#CP#,iPad,Tablet,15-May-16,37,38,Sunday
#ADV#Sky Ride#Sports#Cycling#UK#CP#,iPad,Tablet,16-May-16,55,60,Monday
#ADV#Sky Ride#Sports#Cycling#UK#CP#,iPad,Tablet,17-May-16,57,59,Tuesday
#ADV#Sky Ride#Sports#Cycling#UK#CP#,iPad,Tablet,18-May-16,56,60,Wednesday
#ADV#Sky Ride#Sports#Cycling#UK#CP#,iPad,Tablet,19-May-16,53,53,Thursday
#ADV#Sky Ride#Sports#Cycling#UK#CP#,iPad,Tablet,20-May-16,33,34,Friday
#ADV#Sky Ride#Sports#Cycling#UK#CP#,iPad,Tablet,21-May-16,59,59,Saturday
#ADV#Sky Ride#Sports#Cycling#UK#CP#,iPad,Tablet,22-May-16,56,64,Sunday
#ADV#Sky Ride#Sports#Cycling#UK#CP#,iPad,Tablet,23-May-16,53,55,Monday
#ADV#Sky Ride#Sports#Cycling#UK#CP#,iPad,Tablet,24-May-16,50,51,Tuesday
#ADV#Sky Ride#Sports#Cycling#UK#CP#,iPad,Tablet,25-May-16,31,31,Wednesday
#ADV#Sky Ride#Sports#Cycling#UK#CP#,iPad,Tablet,26-May-16,26,26,Thursday
#ADV#Sky Ride#Sports#Cycling#UK#CP#,iPad,Tablet,27-May-16,28,31,Friday
#ADV#Sky Ride#Sports#Cycling#UK#CP#,iPad,Tablet,28-May-16,57,58,Saturday
#ADV#Sky Ride#Sports#Cycling#UK#CP#,iPad,Tablet,29-May-16,63,65,Sunday
#ADV#Sky Ride#Sports#Cycling#UK#CP#,iPad,Tablet,30-May-16,59,60,Monday
#ADV#Sky Ride#Sports#Cycling#UK#CP#,iPad,Tablet,31-May-16,59,60,Tuesday
#ADV#Sky Ride#Sports#Cycling#UK#CP#,iPad,Tablet,01-Jun-16,48,48,Wednesday
#ADV#Sky Ride#Sports#Cycling#UK#CP#,iPad,Tablet,02-Jun-16,62,65,Thursday
#ADV#Sky Ride#Sports#Cycling#UK#CP#,iPad,Tablet,03-Jun-16,61,67,Friday
#ADV#Sky Ride#Sports#Cycling#UK#CP#,iPad,Tablet,04-Jun-16,78,83,Saturday
#ADV#Sky Ride#Sports#Cycling#UK#CP#,iPad,Tablet,05-Jun-16,90,95,Sunday
#ADV#Sky Ride#Sports#Cycling#UK#CP#,iPad,Tablet,06-Jun-16,62,64,Monday
#ADV#Sky Ride#Sports#Cycling#UK#CP#,iPad,Tablet,07-Jun-16,61,64,Tuesday
#ADV#Sky Ride#Sports#Cycling#UK#CP#,iPad,Tablet,08-Jun-16,51,51,Wednesday
#ADV#Sky Ride#Sports#Cycling#UK#CP#,iPad,Tablet,09-Jun-16,61,66,Thursday
#ADV#Sky Ride#Sports#Cycling#UK#CP#,iPad,Tablet,10-Jun-16,75,75,Friday
#ADV#Sky Ride#Sports#Cycling#UK#CP#,iPad,Tablet,11-Jun-16,104,108,Saturday
#ADV#Sky Ride#Sports#Cycling#UK#CP#,iPad,Tablet,12-Jun-16,111,128,Sunday
#ADV#Sky Ride#Sports#Cycling#UK#CP#,iPad,Tablet,13-Jun-16,67,70,Monday
#ADV#Sky Ride#Sports#Cycling#UK#CP#,iPad,Tablet,14-Jun-16,45,50,Tuesday
#ADV#Sky Ride#Sports#Cycling#UK#CP#,iPad,Tablet,15-Jun-16,53,57,Wednesday
#ADV#Sky Ride#Sports#Cycling#UK#CP#,iPad,Tablet,16-Jun-16,52,54,Thursday
#ADV#Sky Ride#Sports#Cycling#UK#CP#,iPad,Tablet,17-Jun-16,65,65,Friday
#ADV#Sky Ride#Sports#Cycling#UK#CP#,iPad,Tablet,18-Jun-16,94,97,Saturday
#ADV#Sky Ride#Sports#Cycling#UK#CP#,iPad,Tablet,19-Jun-16,79,90,Sunday
#ADV#Sky Ride#Sports#Cycling#UK#CP#,iPad,Tablet,20-Jun-16,55,58,Monday
#ADV#Sky Ride#Sports#Cycling#UK#CP#,iPad,Tablet,21-Jun-16,54,55,Tuesday
#ADV#Sky Ride#Sports#Cycling#UK#CP#,iPad,Tablet,22-Jun-16,41,44,Wednesday
#ADV#Sky Ride#Sports#Cycling#UK#CP#,iPad,Tablet,23-Jun-16,53,53,Thursday
#ADV#Sky Ride#Sports#Cycling#UK#CP#,iPad,Tablet,24-Jun-16,40,41,Friday
#ADV#Sky Ride#Sports#Cycling#UK#CP#,iPad,Tablet,25-Jun-16,67,73,Saturday
#ADV#Sky Ride#Sports#Cycling#UK#CP#,iPad,Tablet,26-Jun-16,74,77,Sunday
#ADV#Sky Ride#Sports#Cycling#UK#CP#,iPad,Tablet,27-Jun-16,66,66,Monday
#ADV#Sky Ride#Sports#Cycling#UK#CP#,iPad,Tablet,28-Jun-16,59,62,Tuesday
#ADV#Sky Ride#Sports#Cycling#UK#HP#,iPad,Tablet,01-Apr-16,179,183,Friday
#ADV#Sky Ride#Sports#Cycling#UK#HP#,iPad,Tablet,02-Apr-16,181,185,Saturday
#ADV#Sky Ride#Sports#Cycling#UK#HP#,iPad,Tablet,03-Apr-16,167,180,Sunday
#ADV#Sky Ride#Sports#Cycling#UK#HP#,iPad,Tablet,04-Apr-16,151,157,Monday
#ADV#Sky Ride#Sports#Cycling#UK#HP#,iPad,Tablet,05-Apr-16,115,119,Tuesday
#ADV#Sky Ride#Sports#Cycling#UK#HP#,iPad,Tablet,06-Apr-16,100,108,Wednesday
#ADV#Sky Ride#Sports#Cycling#UK#HP#,iPad,Tablet,07-Apr-16,123,130,Thursday
#ADV#Sky Ride#Sports#Cycling#UK#HP#,iPad,Tablet,08-Apr-16,154,166,Friday
#ADV#Sky Ride#Sports#Cycling#UK#HP#,iPad,Tablet,09-Apr-16,180,197,Saturday
#ADV#Sky Ride#Sports#Cycling#UK#HP#,iPad,Tablet,10-Apr-16,194,205,Sunday
#ADV#Sky Ride#Sports#Cycling#UK#HP#,iPad,Tablet,11-Apr-16,117,123,Monday
#ADV#Sky Ride#Sports#Cycling#UK#HP#,iPad,Tablet,12-Apr-16,128,135,Tuesday
#ADV#Sky Ride#Sports#Cycling#UK#HP#,iPad,Tablet,13-Apr-16,120,129,Wednesday
#ADV#Sky Ride#Sports#Cycling#UK#HP#,iPad,Tablet,14-Apr-16,90,96,Thursday
#ADV#Sky Ride#Sports#Cycling#UK#HP#,iPad,Tablet,15-Apr-16,109,120,Friday
#ADV#Sky Ride#Sports#Cycling#UK#HP#,iPad,Tablet,16-Apr-16,148,160,Saturday
#ADV#Sky Ride#Sports#Cycling#UK#HP#,iPad,Tablet,17-Apr-16,175,184,Sunday
#ADV#Sky Ride#Sports#Cycling#UK#HP#,iPad,Tablet,18-Apr-16,129,141,Monday
#ADV#Sky Ride#Sports#Cycling#UK#HP#,iPad,Tablet,19-Apr-16,113,117,Tuesday
#ADV#Sky Ride#Sports#Cycling#UK#HP#,iPad,Tablet,20-Apr-16,97,102,Wednesday
#ADV#Sky Ride#Sports#Cycling#UK#HP#,iPad,Tablet,21-Apr-16,198,210,Thursday
#ADV#Sky Ride#Sports#Cycling#UK#HP#,iPad,Tablet,22-Apr-16,146,165,Friday
#ADV#Sky Ride#Sports#Cycling#UK#HP#,iPad,Tablet,23-Apr-16,177,203,Saturday
#ADV#Sky Ride#Sports#Cycling#UK#HP#,iPad,Tablet,24-Apr-16,203,227,Sunday
#ADV#Sky Ride#Sports#Cycling#UK#HP#,iPad,Tablet,25-Apr-16,225,253,Monday
#ADV#Sky Ride#Sports#Cycling#UK#HP#,iPad,Tablet,26-Apr-16,125,141,Tuesday
#ADV#Sky Ride#Sports#Cycling#UK#HP#,iPad,Tablet,27-Apr-16,169,182,Wednesday
#ADV#Sky Ride#Sports#Cycling#UK#HP#,iPad,Tablet,28-Apr-16,172,182,Thursday
#ADV#Sky Ride#Sports#Cycling#UK#HP#,iPad,Tablet,29-Apr-16,137,150,Friday
#ADV#Sky Ride#Sports#Cycling#UK#HP#,iPad,Tablet,30-Apr-16,198,214,Saturday
#ADV#Sky Ride#Sports#Cycling#UK#HP#,iPad,Tablet,01-May-16,218,238,Sunday
#ADV#Sky Ride#Sports#Cycling#UK#HP#,iPad,Tablet,02-May-16,241,249,Monday
#ADV#Sky Ride#Sports#Cycling#UK#HP#,iPad,Tablet,03-May-16,146,159,Tuesday
#ADV#Sky Ride#Sports#Cycling#UK#HP#,iPad,Tablet,04-May-16,151,160,Wednesday
#ADV#Sky Ride#Sports#Cycling#UK#HP#,iPad,Tablet,05-May-16,137,148,Thursday
#ADV#Sky Ride#Sports#Cycling#UK#HP#,iPad,Tablet,07-May-16,126,131,Saturday
#ADV#Sky Ride#Sports#Cycling#UK#HP#,iPad,Tablet,08-May-16,171,198,Sunday
#ADV#Sky Ride#Sports#Cycling#UK#HP#,iPad,Tablet,09-May-16,96,103,Monday
#ADV#Sky Ride#Sports#Cycling#UK#HP#,iPad,Tablet,10-May-16,131,138,Tuesday
#ADV#Sky Ride#Sports#Cycling#UK#HP#,iPad,Tablet,11-May-16,125,133,Wednesday
#ADV#Sky Ride#Sports#Cycling#UK#HP#,iPad,Tablet,12-May-16,108,115,Thursday
#ADV#Sky Ride#Sports#Cycling#UK#HP#,iPad,Tablet,13-May-16,108,109,Friday
#ADV#Sky Ride#Sports#Cycling#UK#HP#,iPad,Tablet,14-May-16,178,194,Saturday
#ADV#Sky Ride#Sports#Cycling#UK#HP#,iPad,Tablet,15-May-16,180,192,Sunday
#ADV#Sky Ride#Sports#Cycling#UK#HP#,iPad,Tablet,16-May-16,134,145,Monday
#ADV#Sky Ride#Sports#Cycling#UK#HP#,iPad,Tablet,17-May-16,118,123,Tuesday
#ADV#Sky Ride#Sports#Cycling#UK#HP#,iPad,Tablet,18-May-16,140,152,Wednesday
#ADV#Sky Ride#Sports#Cycling#UK#HP#,iPad,Tablet,19-May-16,120,134,Thursday
#ADV#Sky Ride#Sports#Cycling#UK#HP#,iPad,Tablet,20-May-16,114,130,Friday
#ADV#Sky Ride#Sports#Cycling#UK#HP#,iPad,Tablet,21-May-16,196,208,Saturday
#ADV#Sky Ride#Sports#Cycling#UK#HP#,iPad,Tablet,22-May-16,195,206,Sunday
#ADV#Sky Ride#Sports#Cycling#UK#HP#,iPad,Tablet,23-May-16,130,138,Monday
#ADV#Sky Ride#Sports#Cycling#UK#HP#,iPad,Tablet,24-May-16,139,143,Tuesday
#ADV#Sky Ride#Sports#Cycling#UK#HP#,iPad,Tablet,25-May-16,131,142,Wednesday
#ADV#Sky Ride#Sports#Cycling#UK#HP#,iPad,Tablet,26-May-16,94,102,Thursday
#ADV#Sky Ride#Sports#Cycling#UK#HP#,iPad,Tablet,27-May-16,165,173,Friday
#ADV#Sky Ride#Sports#Cycling#UK#HP#,iPad,Tablet,28-May-16,221,234,Saturday
#ADV#Sky Ride#Sports#Cycling#UK#HP#,iPad,Tablet,29-May-16,198,212,Sunday
#ADV#Sky Ride#Sports#Cycling#UK#HP#,iPad,Tablet,30-May-16,235,254,Monday
#ADV#Sky Ride#Sports#Cycling#UK#HP#,iPad,Tablet,31-May-16,190,194,Tuesday
#ADV#Sky Ride#Sports#Cycling#UK#HP#,iPad,Tablet,01-Jun-16,205,219,Wednesday
#ADV#Sky Ride#Sports#Cycling#UK#HP#,iPad,Tablet,02-Jun-16,167,178,Thursday
#ADV#Sky Ride#Sports#Cycling#UK#HP#,iPad,Tablet,03-Jun-16,217,240,Friday
#ADV#Sky Ride#Sports#Cycling#UK#HP#,iPad,Tablet,04-Jun-16,236,265,Saturday
#ADV#Sky Ride#Sports#Cycling#UK#HP#,iPad,Tablet,05-Jun-16,282,311,Sunday
#ADV#Sky Ride#Sports#Cycling#UK#HP#,iPad,Tablet,06-Jun-16,209,217,Monday
#ADV#Sky Ride#Sports#Cycling#UK#HP#,iPad,Tablet,07-Jun-16,230,247,Tuesday
#ADV#Sky Ride#Sports#Cycling#UK#HP#,iPad,Tablet,08-Jun-16,206,217,Wednesday
#ADV#Sky Ride#Sports#Cycling#UK#HP#,iPad,Tablet,09-Jun-16,328,361,Thursday
#ADV#Sky Ride#Sports#Cycling#UK#HP#,iPad,Tablet,10-Jun-16,222,235,Friday
#ADV#Sky Ride#Sports#Cycling#UK#HP#,iPad,Tablet,11-Jun-16,272,295,Saturday
#ADV#Sky Ride#Sports#Cycling#UK#HP#,iPad,Tablet,12-Jun-16,365,381,Sunday
#ADV#Sky Ride#Sports#Cycling#UK#HP#,iPad,Tablet,13-Jun-16,231,237,Monday
#ADV#Sky Ride#Sports#Cycling#UK#HP#,iPad,Tablet,14-Jun-16,212,221,Tuesday
#ADV#Sky Ride#Sports#Cycling#UK#HP#,iPad,Tablet,15-Jun-16,199,213,Wednesday
#ADV#Sky Ride#Sports#Cycling#UK#HP#,iPad,Tablet,16-Jun-16,205,212,Thursday
#ADV#Sky Ride#Sports#Cycling#UK#HP#,iPad,Tablet,17-Jun-16,230,243,Friday
#ADV#Sky Ride#Sports#Cycling#UK#HP#,iPad,Tablet,18-Jun-16,331,353,Saturday
#ADV#Sky Ride#Sports#Cycling#UK#HP#,iPad,Tablet,19-Jun-16,491,538,Sunday
#ADV#Sky Ride#Sports#Cycling#UK#HP#,iPad,Tablet,20-Jun-16,199,214,Monday
#ADV#Sky Ride#Sports#Cycling#UK#HP#,iPad,Tablet,21-Jun-16,208,220,Tuesday
#ADV#Sky Ride#Sports#Cycling#UK#HP#,iPad,Tablet,22-Jun-16,153,160,Wednesday
#ADV#Sky Ride#Sports#Cycling#UK#HP#,iPad,Tablet,23-Jun-16,163,167,Thursday
#ADV#Sky Ride#Sports#Cycling#UK#HP#,iPad,Tablet,24-Jun-16,137,143,Friday
#ADV#Sky Ride#Sports#Cycling#UK#HP#,iPad,Tablet,25-Jun-16,179,194,Saturday
#ADV#Sky Ride#Sports#Cycling#UK#HP#,iPad,Tablet,26-Jun-16,381,400,Sunday
#ADV#Sky Ride#Sports#Cycling#UK#HP#,iPad,Tablet,27-Jun-16,193,206,Monday
#ADV#Sky Ride#Sports#Cycling#UK#HP#,iPad,Tablet,28-Jun-16,186,200,Tuesday
#ADV#Sky#Entertainment##UK#HP#Now TV Box,iPad,Tablet,01-Apr-16,17,17,Friday
#ADV#Sky#Entertainment##UK#HP#Now TV Box,iPad,Tablet,02-Apr-16,14,18,Saturday
#ADV#Sky#Entertainment##UK#HP#Now TV Box,iPad,Tablet,03-Apr-16,12,15,Sunday
#ADV#Sky#Entertainment##UK#HP#Now TV Box,iPad,Tablet,04-Apr-16,17,17,Monday
#ADV#Sky#Entertainment##UK#HP#Now TV Box,iPad,Tablet,05-Apr-16,12,12,Tuesday
#ADV#Sky#Entertainment##UK#HP#Now TV Box,iPad,Tablet,06-Apr-16,6,6,Wednesday
#ADV#Sky#Entertainment##UK#HP#Now TV Box,iPad,Tablet,07-Apr-16,12,13,Thursday
#ADV#Sky#Entertainment##UK#HP#Now TV Box,iPad,Tablet,08-Apr-16,16,16,Friday
#ADV#Sky#Entertainment##UK#HP#Now TV Box,iPad,Tablet,09-Apr-16,21,23,Saturday
#ADV#Sky#Entertainment##UK#HP#Now TV Box,iPad,Tablet,10-Apr-16,18,19,Sunday
#ADV#Sky#Entertainment##UK#HP#Now TV Box,iPad,Tablet,11-Apr-16,13,14,Monday
#ADV#Sky#Entertainment##UK#HP#Now TV Box,iPad,Tablet,12-Apr-16,14,15,Tuesday
#ADV#Sky#Entertainment##UK#HP#Now TV Box,iPad,Tablet,13-Apr-16,13,15,Wednesday
#ADV#Sky#Entertainment##UK#HP#Now TV Box,iPad,Tablet,14-Apr-16,11,11,Thursday
#ADV#Sky#Entertainment##UK#HP#Now TV Box,iPad,Tablet,15-Apr-16,16,17,Friday
#ADV#Sky#Entertainment##UK#HP#Now TV Box,iPad,Tablet,16-Apr-16,18,19,Saturday
#ADV#Sky#Entertainment##UK#HP#Now TV Box,iPad,Tablet,17-Apr-16,16,18,Sunday
#ADV#Sky#Entertainment##UK#HP#Now TV Box,iPad,Tablet,18-Apr-16,13,16,Monday
#ADV#Sky#Entertainment##UK#HP#Now TV Box,iPad,Tablet,19-Apr-16,20,20,Tuesday
#ADV#Sky#Entertainment##UK#HP#Now TV Box,iPad,Tablet,20-Apr-16,15,15,Wednesday
#ADV#Sky#Entertainment##UK#HP#Now TV Box,iPad,Tablet,21-Apr-16,20,20,Thursday
#ADV#Sky#Entertainment##UK#HP#Now TV Box,iPad,Tablet,22-Apr-16,16,17,Friday
#ADV#Sky#Entertainment##UK#HP#Now TV Box,iPad,Tablet,23-Apr-16,20,21,Saturday
#ADV#Sky#Entertainment##UK#HP#Now TV Box,iPad,Tablet,24-Apr-16,16,16,Sunday
#ADV#Sky#Entertainment##UK#HP#Now TV Box,iPad,Tablet,25-Apr-16,18,22,Monday
#ADV#Sky#Entertainment##UK#HP#Now TV Box,iPad,Tablet,26-Apr-16,6,6,Tuesday
#ADV#Sky#Entertainment##UK#HP#Now TV Box,iPad,Tablet,27-Apr-16,10,12,Wednesday
#ADV#Sky#Entertainment##UK#HP#Now TV Box,iPad,Tablet,28-Apr-16,11,11,Thursday
#ADV#Sky#Entertainment##UK#HP#Now TV Box,iPad,Tablet,29-Apr-16,8,8,Friday
#ADV#Sky#Entertainment##UK#HP#Now TV Box,iPad,Tablet,30-Apr-16,8,10,Saturday
#ADV#Sky#Entertainment##UK#HP#Now TV Box,iPad,Tablet,01-May-16,16,16,Sunday
#ADV#Sky#Entertainment##UK#HP#Now TV Box,iPad,Tablet,02-May-16,28,30,Monday
#ADV#Sky#Entertainment##UK#HP#Now TV Box,iPad,Tablet,03-May-16,16,18,Tuesday
#ADV#Sky#Entertainment##UK#HP#Now TV Box,iPad,Tablet,04-May-16,8,9,Wednesday
