Publisher,Publisher Key,Device,Date,Views,Shares,Clickbacks
http://www.exeter-racecourse.co.uk/,2sq99muo0l160q5d3bt1,Desktop,06-May-16,187,2,0
http://www.exeter-racecourse.co.uk/,2sq99muo0l160q5d3bt1,Desktop,07-May-16,98,0,0
http://www.exeter-racecourse.co.uk/,2sq99muo0l160q5d3bt1,Desktop,08-May-16,97,0,0
http://www.exeter-racecourse.co.uk/,2sq99muo0l160q5d3bt1,Desktop,09-May-16,249,2,0
http://www.exeter-racecourse.co.uk/,2sq99muo0l160q5d3bt1,Desktop,10-May-16,294,0,0
http://www.exeter-racecourse.co.uk/,2sq99muo0l160q5d3bt1,Desktop,11-May-16,280,2,0
http://www.exeter-racecourse.co.uk/,2sq99muo0l160q5d3bt1,Desktop,12-May-16,225,1,0
http://www.exeter-racecourse.co.uk/,2sq99muo0l160q5d3bt1,Desktop,13-May-16,231,11,0
http://www.exeter-racecourse.co.uk/,2sq99muo0l160q5d3bt1,Desktop,14-May-16,93,0,0
http://www.exeter-racecourse.co.uk/,2sq99muo0l160q5d3bt1,Desktop,15-May-16,127,0,0
http://www.exeter-racecourse.co.uk/,2sq99muo0l160q5d3bt1,Desktop,16-May-16,238,0,0
http://www.exeter-racecourse.co.uk/,2sq99muo0l160q5d3bt1,Desktop,17-May-16,222,1,0
http://www.exeter-racecourse.co.uk/,2sq99muo0l160q5d3bt1,Desktop,18-May-16,164,0,0
http://www.exeter-racecourse.co.uk/,2sq99muo0l160q5d3bt1,Desktop,19-May-16,173,0,0
http://www.exeter-racecourse.co.uk/,2sq99muo0l160q5d3bt1,Desktop,20-May-16,176,0,0
http://www.exeter-racecourse.co.uk/,2sq99muo0l160q5d3bt1,Desktop,21-May-16,155,0,0
http://www.exeter-racecourse.co.uk/,2sq99muo0l160q5d3bt1,Desktop,22-May-16,179,0,0
http://www.exeter-racecourse.co.uk/,2sq99muo0l160q5d3bt1,Desktop,23-May-16,186,4,0
http://www.exeter-racecourse.co.uk/,2sq99muo0l160q5d3bt1,Desktop,24-May-16,185,0,0
http://www.exeter-racecourse.co.uk/,2sq99muo0l160q5d3bt1,Desktop,25-May-16,245,0,0
http://www.exeter-racecourse.co.uk/,2sq99muo0l160q5d3bt1,Desktop,26-May-16,199,1,0
http://www.exeter-racecourse.co.uk/,2sq99muo0l160q5d3bt1,Desktop,27-May-16,209,0,0
http://www.exeter-racecourse.co.uk/,2sq99muo0l160q5d3bt1,Desktop,28-May-16,131,1,0
http://www.exeter-racecourse.co.uk/,2sq99muo0l160q5d3bt1,Desktop,29-May-16,175,0,0
http://www.exeter-racecourse.co.uk/,2sq99muo0l160q5d3bt1,Desktop,30-May-16,139,0,0
http://www.exeter-racecourse.co.uk/,2sq99muo0l160q5d3bt1,Desktop,31-May-16,156,3,0
http://www.exeter-racecourse.co.uk/,2sq99muo0l160q5d3bt1,Desktop,01-Jun-16,205,3,0
http://www.exeter-racecourse.co.uk/,2sq99muo0l160q5d3bt1,Desktop,02-Jun-16,221,5,0
http://www.exeter-racecourse.co.uk/,2sq99muo0l160q5d3bt1,Desktop,03-Jun-16,171,4,0
http://www.exeter-racecourse.co.uk/,2sq99muo0l160q5d3bt1,Desktop,04-Jun-16,73,1,0
http://www.exeter-racecourse.co.uk/,2sq99muo0l160q5d3bt1,Desktop,05-Jun-16,136,1,0
http://www.exeter-racecourse.co.uk/,2sq99muo0l160q5d3bt1,Desktop,06-Jun-16,265,3,0
http://www.exeter-racecourse.co.uk/,2sq99muo0l160q5d3bt1,Desktop,07-Jun-16,281,2,0
http://www.exeter-racecourse.co.uk/,2sq99muo0l160q5d3bt1,Desktop,08-Jun-16,421,4,0
http://www.exeter-racecourse.co.uk/,2sq99muo0l160q5d3bt1,Desktop,09-Jun-16,305,1,0
http://www.exeter-racecourse.co.uk/,2sq99muo0l160q5d3bt1,Desktop,10-Jun-16,243,3,0
http://www.exeter-racecourse.co.uk/,2sq99muo0l160q5d3bt1,Desktop,11-Jun-16,120,5,0
http://www.exeter-racecourse.co.uk/,2sq99muo0l160q5d3bt1,Desktop,12-Jun-16,180,4,0
http://www.exeter-racecourse.co.uk/,2sq99muo0l160q5d3bt1,Desktop,13-Jun-16,275,2,0
http://www.exeter-racecourse.co.uk/,2sq99muo0l160q5d3bt1,Desktop,14-Jun-16,190,2,0
http://www.exeter-racecourse.co.uk/,2sq99muo0l160q5d3bt1,Desktop,15-Jun-16,189,0,0
http://www.exeter-racecourse.co.uk/,2sq99muo0l160q5d3bt1,Desktop,16-Jun-16,193,1,0
http://www.exeter-racecourse.co.uk/,2sq99muo0l160q5d3bt1,Desktop,17-Jun-16,209,3,0
http://www.exeter-racecourse.co.uk/,2sq99muo0l160q5d3bt1,Desktop,18-Jun-16,72,0,0
http://www.exeter-racecourse.co.uk/,2sq99muo0l160q5d3bt1,Desktop,19-Jun-16,161,0,0
http://www.exeter-racecourse.co.uk/,2sq99muo0l160q5d3bt1,Desktop,20-Jun-16,269,0,0
http://www.exeter-racecourse.co.uk/,2sq99muo0l160q5d3bt1,Desktop,21-Jun-16,228,1,0
http://www.exeter-racecourse.co.uk/,2sq99muo0l160q5d3bt1,Desktop,22-Jun-16,319,6,0
http://www.exeter-racecourse.co.uk/,2sq99muo0l160q5d3bt1,Desktop,23-Jun-16,189,0,0
http://www.exeter-racecourse.co.uk/,2sq99muo0l160q5d3bt1,Desktop,24-Jun-16,137,1,0
http://www.exeter-racecourse.co.uk/,2sq99muo0l160q5d3bt1,Desktop,25-Jun-16,65,0,0
http://www.exeter-racecourse.co.uk/,2sq99muo0l160q5d3bt1,Desktop,26-Jun-16,88,0,0
http://www.exeter-racecourse.co.uk/,2sq99muo0l160q5d3bt1,Desktop,27-Jun-16,157,6,0
http://www.exeter-racecourse.co.uk/,2sq99muo0l160q5d3bt1,Desktop,28-Jun-16,184,1,0
http://www.exeter-racecourse.co.uk/,2sq99muo0l160q5d3bt1,Desktop,29-Jun-16,243,2,0
http://www.exeter-racecourse.co.uk/,2sq99muo0l160q5d3bt1,Desktop,30-Jun-16,239,1,0
http://www.exeter-racecourse.co.uk/,2sq99muo0l160q5d3bt1,Desktop,01-Jul-16,192,2,0
http://www.exeter-racecourse.co.uk/,2sq99muo0l160q5d3bt1,Desktop,02-Jul-16,108,0,0
http://www.exeter-racecourse.co.uk/,2sq99muo0l160q5d3bt1,Desktop,03-Jul-16,130,0,0
http://www.exeter-racecourse.co.uk/,2sq99muo0l160q5d3bt1,Desktop,04-Jul-16,253,2,0
http://www.exeter-racecourse.co.uk/,2sq99muo0l160q5d3bt1,Desktop,05-Jul-16,187,4,0
http://www.exeter-racecourse.co.uk/,2sq99muo0l160q5d3bt1,Desktop,06-Jul-16,228,1,0
http://www.exeter-racecourse.co.uk/,2sq99muo0l160q5d3bt1,Desktop,07-Jul-16,173,1,0
http://www.exeter-racecourse.co.uk/,2sq99muo0l160q5d3bt1,Desktop,08-Jul-16,212,0,0
http://www.exeter-racecourse.co.uk/,2sq99muo0l160q5d3bt1,Desktop,09-Jul-16,136,4,0
http://www.exeter-racecourse.co.uk/,2sq99muo0l160q5d3bt1,Desktop,10-Jul-16,141,1,0
http://www.exeter-racecourse.co.uk/,2sq99muo0l160q5d3bt1,Desktop,11-Jul-16,270,4,0
http://www.exeter-racecourse.co.uk/,2sq99muo0l160q5d3bt1,Desktop,12-Jul-16,315,7,1
http://www.exeter-racecourse.co.uk/,2sq99muo0l160q5d3bt1,Desktop,13-Jul-16,226,2,0
http://www.exeter-racecourse.co.uk/,2sq99muo0l160q5d3bt1,Desktop,14-Jul-16,232,2,0
http://www.exeter-racecourse.co.uk/,2sq99muo0l160q5d3bt1,Desktop,15-Jul-16,170,3,0
http://www.exeter-racecourse.co.uk/,2sq99muo0l160q5d3bt1,Desktop,16-Jul-16,88,0,0
http://www.exeter-racecourse.co.uk/,2sq99muo0l160q5d3bt1,Desktop,17-Jul-16,105,0,0
http://www.exeter-racecourse.co.uk/,2sq99muo0l160q5d3bt1,Desktop,18-Jul-16,229,3,0
http://www.exeter-racecourse.co.uk/,2sq99muo0l160q5d3bt1,Desktop,19-Jul-16,212,7,0
http://www.exeter-racecourse.co.uk/,2sq99muo0l160q5d3bt1,Desktop,20-Jul-16,202,0,0
http://www.exeter-racecourse.co.uk/,2sq99muo0l160q5d3bt1,Desktop,21-Jul-16,197,0,0
http://www.exeter-racecourse.co.uk/,2sq99muo0l160q5d3bt1,Desktop,22-Jul-16,205,1,0
http://www.exeter-racecourse.co.uk/,2sq99muo0l160q5d3bt1,Desktop,23-Jul-16,116,0,0
http://www.exeter-racecourse.co.uk/,2sq99muo0l160q5d3bt1,Desktop,24-Jul-16,133,0,0
http://www.exeter-racecourse.co.uk/,2sq99muo0l160q5d3bt1,Desktop,25-Jul-16,276,1,0
http://www.exeter-racecourse.co.uk/,2sq99muo0l160q5d3bt1,iPad,28-Apr-16,121,1,0
http://www.exeter-racecourse.co.uk/,2sq99muo0l160q5d3bt1,iPad,29-Apr-16,122,0,0
http://www.exeter-racecourse.co.uk/,2sq99muo0l160q5d3bt1,iPad,30-Apr-16,103,0,0
http://www.exeter-racecourse.co.uk/,2sq99muo0l160q5d3bt1,iPad,01-May-16,214,0,0
http://www.exeter-racecourse.co.uk/,2sq99muo0l160q5d3bt1,iPad,02-May-16,305,0,0
http://www.exeter-racecourse.co.uk/,2sq99muo0l160q5d3bt1,iPad,03-May-16,293,0,0
http://www.exeter-racecourse.co.uk/,2sq99muo0l160q5d3bt1,iPad,04-May-16,46,0,0
http://www.exeter-racecourse.co.uk/,2sq99muo0l160q5d3bt1,iPad,05-May-16,37,0,0
http://www.exeter-racecourse.co.uk/,2sq99muo0l160q5d3bt1,iPad,06-May-16,29,0,0
http://www.exeter-racecourse.co.uk/,2sq99muo0l160q5d3bt1,iPad,07-May-16,48,0,0
http://www.exeter-racecourse.co.uk/,2sq99muo0l160q5d3bt1,iPad,08-May-16,71,0,0
http://www.exeter-racecourse.co.uk/,2sq99muo0l160q5d3bt1,iPad,09-May-16,56,0,0
http://www.exeter-racecourse.co.uk/,2sq99muo0l160q5d3bt1,iPad,10-May-16,22,0,0
http://www.exeter-racecourse.co.uk/,2sq99muo0l160q5d3bt1,iPad,11-May-16,24,0,0
http://www.exeter-racecourse.co.uk/,2sq99muo0l160q5d3bt1,iPad,12-May-16,26,0,0
http://www.exeter-racecourse.co.uk/,2sq99muo0l160q5d3bt1,iPad,13-May-16,38,0,0
http://www.exeter-racecourse.co.uk/,2sq99muo0l160q5d3bt1,iPad,14-May-16,56,0,0
http://www.exeter-racecourse.co.uk/,2sq99muo0l160q5d3bt1,iPad,15-May-16,60,0,0
http://www.exeter-racecourse.co.uk/,2sq99muo0l160q5d3bt1,iPad,16-May-16,27,0,0
http://www.exeter-racecourse.co.uk/,2sq99muo0l160q5d3bt1,iPad,17-May-16,23,0,0
http://www.exeter-racecourse.co.uk/,2sq99muo0l160q5d3bt1,iPad,18-May-16,44,0,0
http://www.exeter-racecourse.co.uk/,2sq99muo0l160q5d3bt1,iPad,19-May-16,24,0,0
http://www.exeter-racecourse.co.uk/,2sq99muo0l160q5d3bt1,iPad,20-May-16,26,0,0
http://www.exeter-racecourse.co.uk/,2sq99muo0l160q5d3bt1,iPad,21-May-16,49,0,0
http://www.exeter-racecourse.co.uk/,2sq99muo0l160q5d3bt1,iPad,22-May-16,95,0,0
http://www.exeter-racecourse.co.uk/,2sq99muo0l160q5d3bt1,iPad,23-May-16,36,0,0
http://www.exeter-racecourse.co.uk/,2sq99muo0l160q5d3bt1,iPad,24-May-16,47,0,0
http://www.exeter-racecourse.co.uk/,2sq99muo0l160q5d3bt1,iPad,25-May-16,27,0,0
http://www.exeter-racecourse.co.uk/,2sq99muo0l160q5d3bt1,iPad,26-May-16,32,0,0
http://www.exeter-racecourse.co.uk/,2sq99muo0l160q5d3bt1,iPad,27-May-16,63,0,0
http://www.exeter-racecourse.co.uk/,2sq99muo0l160q5d3bt1,iPad,28-May-16,70,0,0
http://www.exeter-racecourse.co.uk/,2sq99muo0l160q5d3bt1,iPad,29-May-16,65,0,0
http://www.exeter-racecourse.co.uk/,2sq99muo0l160q5d3bt1,iPad,30-May-16,68,0,0
http://www.exeter-racecourse.co.uk/,2sq99muo0l160q5d3bt1,iPad,31-May-16,21,0,0
http://www.exeter-racecourse.co.uk/,2sq99muo0l160q5d3bt1,iPad,01-Jun-16,30,1,0
http://www.exeter-racecourse.co.uk/,2sq99muo0l160q5d3bt1,iPad,02-Jun-16,38,0,0
http://www.exeter-racecourse.co.uk/,2sq99muo0l160q5d3bt1,iPad,03-Jun-16,19,0,0
http://www.exeter-racecourse.co.uk/,2sq99muo0l160q5d3bt1,iPad,04-Jun-16,67,0,0
http://www.exeter-racecourse.co.uk/,2sq99muo0l160q5d3bt1,iPad,05-Jun-16,76,1,0
http://www.exeter-racecourse.co.uk/,2sq99muo0l160q5d3bt1,iPad,06-Jun-16,38,0,0
