Source Name,Source Type,Tier 1,Tier 2,Tier 3,Population Index,overlap_uniques
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#C3#Active Evaluation#DownloadBrochure - 19187,Pixel-Firings,Engagers,"Law, Gov't and Politics",,0.81,7
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#C3#Active Evaluation#DownloadBrochure - 19187,Pixel-Firings,Engagers,Shopping,,2.04,26
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#C3#Active Evaluation#DownloadBrochure - 19187,Pixel-Firings,Engagers,Sports,,2.22,28
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#C3#Active Evaluation#RequestABrochure - 14317,Pixel-Firings,Demographics,Age,18 - 24,0.43,16
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#C3#Active Evaluation#RequestABrochure - 14317,Pixel-Firings,Demographics,Age,25 - 34,1.95,106
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#C3#Active Evaluation#RequestABrochure - 14317,Pixel-Firings,Demographics,Age,35 - 44,2.95,121
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#C3#Active Evaluation#RequestABrochure - 14317,Pixel-Firings,Demographics,Age,45 - 54,2.92,85
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#C3#Active Evaluation#RequestABrochure - 14317,Pixel-Firings,Demographics,Age,55 - 64,1.59,42
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#C3#Active Evaluation#RequestABrochure - 14317,Pixel-Firings,Demographics,Age,65+,1.07,41
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#C3#Active Evaluation#RequestABrochure - 14317,Pixel-Firings,Demographics,Education,> Other,1.47,57
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#C3#Active Evaluation#RequestABrochure - 14317,Pixel-Firings,Demographics,Education,> Post Grad,1,65
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#C3#Active Evaluation#RequestABrochure - 14317,Pixel-Firings,Demographics,Education,> Secondary,0.92,35
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#C3#Active Evaluation#RequestABrochure - 14317,Pixel-Firings,Demographics,Education,> University,1.1,73
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#C3#Active Evaluation#RequestABrochure - 14317,Pixel-Firings,Demographics,Education,> Vocational,3.28,86
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#C3#Active Evaluation#RequestABrochure - 14317,Pixel-Firings,Demographics,Employment Status,Employed,2.27,185
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#C3#Active Evaluation#RequestABrochure - 14317,Pixel-Firings,Demographics,Employment Status,Student,0.79,68
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#C3#Active Evaluation#RequestABrochure - 14317,Pixel-Firings,Demographics,Employment Status,Unemployed,1.46,20
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#C3#Active Evaluation#RequestABrochure - 14317,Pixel-Firings,Demographics,Gender,Female,0.71,91
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#C3#Active Evaluation#RequestABrochure - 14317,Pixel-Firings,Demographics,Gender,Male,1.63,213
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#C3#Active Evaluation#RequestABrochure - 14317,Pixel-Firings,Demographics,Relationship Status,Co-habiting,0.48,7
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#C3#Active Evaluation#RequestABrochure - 14317,Pixel-Firings,Demographics,Relationship Status,Married,1.94,196
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#C3#Active Evaluation#RequestABrochure - 14317,Pixel-Firings,Demographics,Relationship Status,Single,0.76,95
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#C3#Active Evaluation#RequestABrochure - 14317,Pixel-Firings,Demographics,Social Class,AB,0.82,47
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#C3#Active Evaluation#RequestABrochure - 14317,Pixel-Firings,Demographics,Social Class,C1,0.24,9
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#C3#Active Evaluation#RequestABrochure - 14317,Pixel-Firings,Demographics,Social Class,C2,0.51,15
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#C3#Active Evaluation#RequestABrochure - 14317,Pixel-Firings,Demographics,Social Class,D,0.52,10
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#C3#Active Evaluation#RequestABrochure - 14317,Pixel-Firings,Site Visitors,Automotive,,3.29,49
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#C3#Active Evaluation#RequestABrochure - 14317,Pixel-Firings,Site Visitors,Education,,1.21,26
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#C3#Active Evaluation#RequestABrochure - 14317,Pixel-Firings,Site Visitors,Food & Drink,,0.79,27
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#C3#Active Evaluation#RequestABrochure - 14317,Pixel-Firings,Site Visitors,Health & Fitness,,1.94,52
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#C3#Active Evaluation#RequestABrochure - 14317,Pixel-Firings,Site Visitors,Hobbies & Interests,,2.15,58
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#C3#Active Evaluation#RequestABrochure - 14317,Pixel-Firings,Site Visitors,Home & Garden,,2.24,31
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#C3#Active Evaluation#RequestABrochure - 14317,Pixel-Firings,Site Visitors,"Law, Gov't and Politics",,0.74,22
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#C3#Active Evaluation#RequestABrochure - 14317,Pixel-Firings,Site Visitors,Personal Finance,,2.33,28
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#C3#Active Evaluation#RequestABrochure - 14317,Pixel-Firings,Site Visitors,Shopping,,1.39,62
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#C3#Active Evaluation#RequestABrochure - 14317,Pixel-Firings,Site Visitors,Sports,,2.71,70
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#C3#Active Evaluation#RequestABrochure - 14317,Pixel-Firings,Site Visitors,Technology & Computing,,2.27,80
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#C3#Active Evaluation#RequestABrochure - 14317,Pixel-Firings,Site Visitors,Travel,,1.36,33
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#C3#Active Evaluation#RequestABrochure - 19190,Pixel-Firings,Demographics,Age,18 - 24,0.44,16
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#C3#Active Evaluation#RequestABrochure - 19190,Pixel-Firings,Demographics,Age,25 - 34,1.94,105
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#C3#Active Evaluation#RequestABrochure - 19190,Pixel-Firings,Demographics,Age,35 - 44,2.94,120
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#C3#Active Evaluation#RequestABrochure - 19190,Pixel-Firings,Demographics,Age,45 - 54,2.9,84
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#C3#Active Evaluation#RequestABrochure - 19190,Pixel-Firings,Demographics,Age,55 - 64,1.56,41
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#C3#Active Evaluation#RequestABrochure - 19190,Pixel-Firings,Demographics,Age,65+,1.07,41
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#C3#Active Evaluation#RequestABrochure - 19190,Pixel-Firings,Demographics,Education,> Other,1.45,56
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#C3#Active Evaluation#RequestABrochure - 19190,Pixel-Firings,Demographics,Education,> Post Grad,1,65
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#C3#Active Evaluation#RequestABrochure - 19190,Pixel-Firings,Demographics,Education,> Secondary,0.92,35
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#C3#Active Evaluation#RequestABrochure - 19190,Pixel-Firings,Demographics,Education,> University,1.09,72
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#C3#Active Evaluation#RequestABrochure - 19190,Pixel-Firings,Demographics,Education,> Vocational,3.25,85
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#C3#Active Evaluation#RequestABrochure - 19190,Pixel-Firings,Demographics,Employment Status,Employed,2.27,184
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#C3#Active Evaluation#RequestABrochure - 19190,Pixel-Firings,Demographics,Employment Status,Student,0.8,68
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#C3#Active Evaluation#RequestABrochure - 19190,Pixel-Firings,Demographics,Employment Status,Unemployed,1.47,20
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#C3#Active Evaluation#RequestABrochure - 19190,Pixel-Firings,Demographics,Gender,Female,0.7,90
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#C3#Active Evaluation#RequestABrochure - 19190,Pixel-Firings,Demographics,Gender,Male,1.63,212
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#C3#Active Evaluation#RequestABrochure - 19190,Pixel-Firings,Demographics,Relationship Status,Co-habiting,0.48,7
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#C3#Active Evaluation#RequestABrochure - 19190,Pixel-Firings,Demographics,Relationship Status,Married,1.94,195
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#C3#Active Evaluation#RequestABrochure - 19190,Pixel-Firings,Demographics,Relationship Status,Single,0.76,95
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#C3#Active Evaluation#RequestABrochure - 19190,Pixel-Firings,Demographics,Social Class,AB,0.82,47
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#C3#Active Evaluation#RequestABrochure - 19190,Pixel-Firings,Demographics,Social Class,C1,0.25,9
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#C3#Active Evaluation#RequestABrochure - 19190,Pixel-Firings,Demographics,Social Class,C2,0.51,15
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#C3#Active Evaluation#RequestABrochure - 19190,Pixel-Firings,Demographics,Social Class,D,0.52,10
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#C3#Active Evaluation#RequestABrochure - 19190,Pixel-Firings,Site Visitors,Automotive,,3.31,49
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#C3#Active Evaluation#RequestABrochure - 19190,Pixel-Firings,Site Visitors,Education,,1.17,25
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#C3#Active Evaluation#RequestABrochure - 19190,Pixel-Firings,Site Visitors,Food & Drink,,0.76,26
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#C3#Active Evaluation#RequestABrochure - 19190,Pixel-Firings,Site Visitors,Health & Fitness,,1.91,51
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#C3#Active Evaluation#RequestABrochure - 19190,Pixel-Firings,Site Visitors,Hobbies & Interests,,2.16,58
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#C3#Active Evaluation#RequestABrochure - 19190,Pixel-Firings,Site Visitors,Home & Garden,,2.25,31
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#C3#Active Evaluation#RequestABrochure - 19190,Pixel-Firings,Site Visitors,"Law, Gov't and Politics",,0.74,22
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#C3#Active Evaluation#RequestABrochure - 19190,Pixel-Firings,Site Visitors,Personal Finance,,2.34,28
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#C3#Active Evaluation#RequestABrochure - 19190,Pixel-Firings,Site Visitors,Shopping,,1.4,62
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#C3#Active Evaluation#RequestABrochure - 19190,Pixel-Firings,Site Visitors,Sports,,2.68,69
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#C3#Active Evaluation#RequestABrochure - 19190,Pixel-Firings,Site Visitors,Technology & Computing,,2.28,80
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#C3#Active Evaluation#RequestABrochure - 19190,Pixel-Firings,Site Visitors,Travel,,1.36,33
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#C3#Active Evaluation#RequestADealerQuoteConfirmation - 19188,Pixel-Firings,Demographics,Gender,Female,0.18,1
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#C3#Active Evaluation#RequestADealerQuoteConfirmation - 19188,Pixel-Firings,Demographics,Gender,Male,1.97,11
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#C3#Active Evaluation#RequestADealerQuoteConfirmation - 19188,Pixel-Firings,Demographics,Relationship Status,Single,0.94,5
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#C3#Active Evaluation#TestDrive - 14316,Pixel-Firings,Demographics,Age,18 - 24,1.27,24
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#C3#Active Evaluation#TestDrive - 14316,Pixel-Firings,Demographics,Age,25 - 34,2.62,73
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#C3#Active Evaluation#TestDrive - 14316,Pixel-Firings,Demographics,Age,35 - 44,3.18,67
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#C3#Active Evaluation#TestDrive - 14316,Pixel-Firings,Demographics,Age,45 - 54,2.61,39
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#C3#Active Evaluation#TestDrive - 14316,Pixel-Firings,Demographics,Age,55 - 64,1.33,18
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#C3#Active Evaluation#TestDrive - 14316,Pixel-Firings,Demographics,Age,65+,0.71,14
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#C3#Active Evaluation#TestDrive - 14316,Pixel-Firings,Demographics,Education,> Other,1.5,30
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#C3#Active Evaluation#TestDrive - 14316,Pixel-Firings,Demographics,Education,> Post Grad,1.44,48
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#C3#Active Evaluation#TestDrive - 14316,Pixel-Firings,Demographics,Education,> Secondary,0.97,19
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#C3#Active Evaluation#TestDrive - 14316,Pixel-Firings,Demographics,Education,> University,1.74,59
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#C3#Active Evaluation#TestDrive - 14316,Pixel-Firings,Demographics,Education,> Vocational,2.08,28
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#C3#Active Evaluation#TestDrive - 14316,Pixel-Firings,Demographics,Employment Status,Employed,2.56,107
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#C3#Active Evaluation#TestDrive - 14316,Pixel-Firings,Demographics,Employment Status,Student,1.2,53
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#C3#Active Evaluation#TestDrive - 14316,Pixel-Firings,Demographics,Gender,Female,0.75,50
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#C3#Active Evaluation#TestDrive - 14316,Pixel-Firings,Demographics,Gender,Male,1.55,104
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#C3#Active Evaluation#TestDrive - 14316,Pixel-Firings,Demographics,Relationship Status,Married,1.77,92
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#C3#Active Evaluation#TestDrive - 14316,Pixel-Firings,Demographics,Relationship Status,Single,0.97,62
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#C3#Active Evaluation#TestDrive - 14316,Pixel-Firings,Demographics,Social Class,AB,0.88,26
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#C3#Active Evaluation#TestDrive - 14316,Pixel-Firings,Demographics,Social Class,C1,0.69,13
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#C3#Active Evaluation#TestDrive - 14316,Pixel-Firings,Demographics,Social Class,C2,0.4,6
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#C3#Active Evaluation#TestDrive - 14316,Pixel-Firings,Demographics,Social Class,D,0.91,9
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#C3#Active Evaluation#TestDrive - 14316,Pixel-Firings,Site Visitors,Education,,1.74,19
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#C3#Active Evaluation#TestDrive - 14316,Pixel-Firings,Site Visitors,Food & Drink,,0.8,14
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#C3#Active Evaluation#TestDrive - 14316,Pixel-Firings,Site Visitors,Health & Fitness,,2.12,29
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#C3#Active Evaluation#TestDrive - 14316,Pixel-Firings,Site Visitors,Hobbies & Interests,,2.04,28
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#C3#Active Evaluation#TestDrive - 14316,Pixel-Firings,Site Visitors,"Law, Gov't and Politics",,0.72,11
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#C3#Active Evaluation#TestDrive - 14316,Pixel-Firings,Site Visitors,Shopping,,1.63,37
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#C3#Active Evaluation#TestDrive - 14316,Pixel-Firings,Site Visitors,Sports,,1.9,25
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#C3#Active Evaluation#TestDrive - 14316,Pixel-Firings,Site Visitors,Technology & Computing,,2.23,40
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#C3#Active Evaluation#TestDrive - 14316,Pixel-Firings,Site Visitors,Travel,,1.37,17
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#C3#Active Evaluation#TestDrive - 19189,Pixel-Firings,Demographics,Age,18 - 24,1.27,24
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#C3#Active Evaluation#TestDrive - 19189,Pixel-Firings,Demographics,Age,25 - 34,2.62,73
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#C3#Active Evaluation#TestDrive - 19189,Pixel-Firings,Demographics,Age,35 - 44,3.18,67
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#C3#Active Evaluation#TestDrive - 19189,Pixel-Firings,Demographics,Age,45 - 54,2.61,39
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#C3#Active Evaluation#TestDrive - 19189,Pixel-Firings,Demographics,Age,55 - 64,1.33,18
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#C3#Active Evaluation#TestDrive - 19189,Pixel-Firings,Demographics,Age,65+,0.71,14
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#C3#Active Evaluation#TestDrive - 19189,Pixel-Firings,Demographics,Education,> Other,1.5,30
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#C3#Active Evaluation#TestDrive - 19189,Pixel-Firings,Demographics,Education,> Post Grad,1.44,48
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#C3#Active Evaluation#TestDrive - 19189,Pixel-Firings,Demographics,Education,> Secondary,0.97,19
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#C3#Active Evaluation#TestDrive - 19189,Pixel-Firings,Demographics,Education,> University,1.74,59
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#C3#Active Evaluation#TestDrive - 19189,Pixel-Firings,Demographics,Education,> Vocational,2.08,28
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#C3#Active Evaluation#TestDrive - 19189,Pixel-Firings,Demographics,Employment Status,Employed,2.56,107
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#C3#Active Evaluation#TestDrive - 19189,Pixel-Firings,Demographics,Employment Status,Student,1.2,53
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#C3#Active Evaluation#TestDrive - 19189,Pixel-Firings,Demographics,Gender,Female,0.75,50
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#C3#Active Evaluation#TestDrive - 19189,Pixel-Firings,Demographics,Gender,Male,1.55,104
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#C3#Active Evaluation#TestDrive - 19189,Pixel-Firings,Demographics,Relationship Status,Married,1.77,92
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#C3#Active Evaluation#TestDrive - 19189,Pixel-Firings,Demographics,Relationship Status,Single,0.97,62
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#C3#Active Evaluation#TestDrive - 19189,Pixel-Firings,Demographics,Social Class,AB,0.88,26
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#C3#Active Evaluation#TestDrive - 19189,Pixel-Firings,Demographics,Social Class,C1,0.69,13
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#C3#Active Evaluation#TestDrive - 19189,Pixel-Firings,Demographics,Social Class,C2,0.4,6
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#C3#Active Evaluation#TestDrive - 19189,Pixel-Firings,Demographics,Social Class,D,0.91,9
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#C3#Active Evaluation#TestDrive - 19189,Pixel-Firings,Site Visitors,Education,,1.74,19
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#C3#Active Evaluation#TestDrive - 19189,Pixel-Firings,Site Visitors,Food & Drink,,0.8,14
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#C3#Active Evaluation#TestDrive - 19189,Pixel-Firings,Site Visitors,Health & Fitness,,2.12,29
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#C3#Active Evaluation#TestDrive - 19189,Pixel-Firings,Site Visitors,Hobbies & Interests,,2.04,28
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#C3#Active Evaluation#TestDrive - 19189,Pixel-Firings,Site Visitors,"Law, Gov't and Politics",,0.72,11
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#C3#Active Evaluation#TestDrive - 19189,Pixel-Firings,Site Visitors,Shopping,,1.63,37
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#C3#Active Evaluation#TestDrive - 19189,Pixel-Firings,Site Visitors,Sports,,1.9,25
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#C3#Active Evaluation#TestDrive - 19189,Pixel-Firings,Site Visitors,Technology & Computing,,2.23,40
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#C3#Active Evaluation#TestDrive - 19189,Pixel-Firings,Site Visitors,Travel,,1.37,17
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#HP# - 9953,Pixel-Firings,Demographics,Age,18 - 24,0.83,"8,730"
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#HP# - 9953,Pixel-Firings,Demographics,Age,25 - 34,2.28,"35,347"
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#HP# - 9953,Pixel-Firings,Demographics,Age,35 - 44,2.99,"34,973"
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#HP# - 9953,Pixel-Firings,Demographics,Age,45 - 54,2.44,"20,306"
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#HP# - 9953,Pixel-Firings,Demographics,Age,55 - 64,1.34,"10,109"
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#HP# - 9953,Pixel-Firings,Demographics,Age,65+,0.99,"10,915"
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#HP# - 9953,Pixel-Firings,Demographics,Education,> Other,1.44,"15,982"
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#HP# - 9953,Pixel-Firings,Demographics,Education,> Post Grad,1.21,"22,333"
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#HP# - 9953,Pixel-Firings,Demographics,Education,> Secondary,0.84,"9,206"
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#HP# - 9953,Pixel-Firings,Demographics,Education,> University,1.5,"28,365"
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#HP# - 9953,Pixel-Firings,Demographics,Education,> Vocational,3.15,"23,599"
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#HP# - 9953,Pixel-Firings,Demographics,Employment Status,Employed,2.35,"54,653"
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#HP# - 9953,Pixel-Firings,Demographics,Employment Status,Student,0.94,"22,897"
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#HP# - 9953,Pixel-Firings,Demographics,Employment Status,Unemployed,1.14,"4,454"
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#HP# - 9953,Pixel-Firings,Demographics,Gender,Female,0.64,"23,477"
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#HP# - 9953,Pixel-Firings,Demographics,Gender,Male,1.63,"60,715"
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#HP# - 9953,Pixel-Firings,Demographics,Relationship Status,Co-habiting,0.65,"2,709"
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#HP# - 9953,Pixel-Firings,Demographics,Relationship Status,Married,1.82,"52,366"
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#HP# - 9953,Pixel-Firings,Demographics,Relationship Status,Single,0.86,"30,644"
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#HP# - 9953,Pixel-Firings,Demographics,Social Class,AB,1.07,"17,502"
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#HP# - 9953,Pixel-Firings,Demographics,Social Class,C1,0.48,"5,072"
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#HP# - 9953,Pixel-Firings,Demographics,Social Class,C2,0.52,"4,303"
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#HP# - 9953,Pixel-Firings,Demographics,Social Class,D,0.85,"4,647"
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#HP# - 9953,Pixel-Firings,Demographics,Social Class,E,1.83,129
#ADV#BMW#AutoMotive#Buying/Selling Cars#UK#HP# - 9953,Pixel-Firings,Site Visitors,Automotive,,3,"13,779"
